results_time,MD5,Controller,item_order,inner,label,latin_group,PennElementType,PennElementName,Parameter,Value,EventTime,prolific_id,Comments,extra_0,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,extra_7,extra_8,results_timestamp,participant_id,group,no,item,condition,counterbalancing,left,right
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,39,0,experiment,NULL,Selector,choice_selector,Selection,left_canvas,1758195862614,prolific_id,roro101,a,35,12,focus,n,12a,12b,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,35,12.0,,n,12a,12b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,39,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758195863622,prolific_id,roro101,a,35,12,focus,n,12a,12b,participant_id,NULL,2025-09-18 11:52:32,a,35,12.0,,n,12a,12b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,39,0,experiment,NULL,PennController,41,_Trial_,End,1758195863623,prolific_id,roro101,a,35,12,focus,n,12a,12b,participant_id,NULL,2025-09-18 11:52:32,a,35,12.0,,n,12a,12b,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,39,0,experiment,NULL,PennController,41,_Trial_,End,1758196457700,prolific_id,undefined,b,27,9,contrastive,n,9a,9b,participant_id,NULL,2025-09-18 11:54:16,b,27,9.0,,n,9a,9b,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,39,0,experiment,NULL,PennController,41,_Trial_,End,1758196666683,prolific_id,undefined,c,14,5,focus,y,5b,5a,participant_id,NULL,2025-09-18 11:57:45,c,14,5.0,,y,5b,5a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,PennController,42,_Trial_,Start,1758196230113,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,PennController,42,_Header_,Start,1758196230113,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,PennController,42,_Header_,End,1758196230113,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,EyeTracker,tracker,calibration,75,1758196234139,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Key,r1,PressedKey,,1758196238754,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,Wait success,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Key,r2,PressedKey,,1758196238926,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,Wait success,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Key,r3,PressedKey,,1758196239088,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,Wait success,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Key,r4,PressedKey,,1758196239259,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,Wait success,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Key,r5,PressedKey,,1758196239424,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,Wait success,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Key,r7,PressedKey,,1758196239599,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,Wait success,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Key,question,PressedKey,,1758196244228,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,Wait success,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,Selector,choice_selector,Selection,right_canvas,1758196247495,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758196248512,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,PennController,42,_Trial_,End,1758196248513,prolific_id,roro101,a,58,19,other-directed-x,y,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,58,19.0,,y,szakács,dolgozó,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,PennController,42,_Trial_,End,1758196457789,prolific_id,undefined,b,77,24,self-directed-x,n,mérnök,építész,participant_id,NULL,2025-09-18 11:54:16,b,77,24.0,,n,mérnök,építész,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,40,0,experiment,NULL,PennController,42,_Trial_,End,1758196666546,prolific_id,undefined,c,105,31,other-directed,n,üzletember,művész,participant_id,NULL,2025-09-18 11:57:45,c,105,31.0,,n,üzletember,művész,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Trial_,Start,1758196067211,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,NULL,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Header_,Start,1758196067211,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,NULL,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Header_,End,1758196067211,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,NULL,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,EyeTracker,tracker,calibration,77,1758196071235,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,NULL,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Key,r1,PressedKey,,1758196076857,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,Wait success,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Key,r2,PressedKey,,1758196077196,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,Wait success,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Key,r3,PressedKey,,1758196077501,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,Wait success,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Key,r4,PressedKey,,1758196077830,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,Wait success,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Key,r5,PressedKey,,1758196078210,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,Wait success,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Key,r7,PressedKey,,1758196078646,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,Wait success,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Key,question,PressedKey,,1758196080810,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,Wait success,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,Selector,choice_selector,Selection,right_canvas,1758196083749,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758196084773,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,NULL,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Trial_,End,1758196084774,prolific_id,roro101,a,82,25,other-directed-x,y,ügyész,tudós,participant_id,NULL,2025-09-18 11:52:32,a,82,25.0,,y,ügyész,tudós,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Trial_,End,1758196457929,prolific_id,undefined,b,118,35,attention-check,y,tigris,pelikán,participant_id,NULL,2025-09-18 11:54:16,b,118,35.0,,y,tigris,pelikán,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Trial_,Start,1758196666549,prolific_id,undefined,c,66,21,other-directed-x,y,tűzoltó,orvos,participant_id,NULL,2025-09-18 11:57:45,c,66,21.0,,y,tűzoltó,orvos,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Header_,Start,1758196666549,prolific_id,undefined,c,66,21,other-directed-x,y,tűzoltó,orvos,participant_id,NULL,2025-09-18 11:57:45,c,66,21.0,,y,tűzoltó,orvos,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Header_,End,1758196666549,prolific_id,undefined,c,66,21,other-directed-x,y,tűzoltó,orvos,participant_id,NULL,2025-09-18 11:57:45,c,66,21.0,,y,tűzoltó,orvos,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,41,0,experiment,NULL,PennController,43,_Trial_,End,1758196666552,prolific_id,undefined,c,66,21,other-directed-x,y,tűzoltó,orvos,participant_id,NULL,2025-09-18 11:57:45,c,66,21.0,,y,tűzoltó,orvos,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Trial_,Start,1758195863628,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,NULL,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Header_,Start,1758195863628,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,NULL,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Header_,End,1758195863628,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,NULL,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,EyeTracker,tracker,calibration,75,1758195867654,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,NULL,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Key,r1,PressedKey,,1758195872474,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,Wait success,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Key,r2,PressedKey,,1758195872659,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,Wait success,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Key,r3,PressedKey,,1758195872833,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,Wait success,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Key,r4,PressedKey,,1758195873034,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,Wait success,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Key,r5,PressedKey,,1758195873210,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,Wait success,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Key,r7,PressedKey,,1758195873393,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,Wait success,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Key,question,PressedKey,,1758195875110,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,Wait success,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,Selector,choice_selector,Selection,right_canvas,1758195879167,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758195880183,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,NULL,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Trial_,End,1758195880186,prolific_id,roro101,a,85,26,self-directed-x,n,professzor,pilóta,participant_id,NULL,2025-09-18 11:52:32,a,85,26.0,,n,professzor,pilóta,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Trial_,End,1758196457999,prolific_id,undefined,b,62,20,other-directed-x,y,programozó,rendező,participant_id,NULL,2025-09-18 11:54:16,b,62,20.0,,y,programozó,rendező,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Trial_,Start,1758196666187,prolific_id,undefined,c,90,27,other-directed-x,y,katona,kórboncnok,participant_id,NULL,2025-09-18 11:57:45,c,90,27.0,,y,katona,kórboncnok,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Header_,Start,1758196666187,prolific_id,undefined,c,90,27,other-directed-x,y,katona,kórboncnok,participant_id,NULL,2025-09-18 11:57:45,c,90,27.0,,y,katona,kórboncnok,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Header_,End,1758196666188,prolific_id,undefined,c,90,27,other-directed-x,y,katona,kórboncnok,participant_id,NULL,2025-09-18 11:57:45,c,90,27.0,,y,katona,kórboncnok,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,42,0,experiment,NULL,PennController,44,_Trial_,End,1758196666191,prolific_id,undefined,c,90,27,other-directed-x,y,katona,kórboncnok,participant_id,NULL,2025-09-18 11:57:45,c,90,27.0,,y,katona,kórboncnok,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,PennController,45,_Trial_,Start,1758195792759,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,NULL,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,PennController,45,_Header_,Start,1758195792759,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,NULL,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,PennController,45,_Header_,End,1758195792759,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,NULL,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,EyeTracker,tracker,calibration,73,1758195796785,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,NULL,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,Key,r1,PressedKey,,1758195804978,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,Wait success,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,Key,r2,PressedKey,,1758195805411,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,Wait success,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,Key,r3,PressedKey,,1758195805595,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,Wait success,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,Key,r4,PressedKey,,1758195805782,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,Wait success,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,Key,r5,PressedKey,,1758195806039,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,Wait success,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,Key,r7,PressedKey,,1758195806228,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,Wait success,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,Selector,choice_selector,Selection,left_canvas,1758195810744,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758195811750,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,NULL,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,PennController,45,_Trial_,End,1758195811752,prolific_id,roro101,a,111,33,attention-check,n,burgonya,paradicsom,participant_id,NULL,2025-09-18 11:52:32,a,111,33.0,,n,burgonya,paradicsom,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,PennController,45,_Trial_,End,1758196457950,prolific_id,undefined,b,92,28,other-directed,y,Julcsi,Mária,participant_id,NULL,2025-09-18 11:54:16,b,92,28.0,,y,Julcsi,Mária,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,43,0,experiment,NULL,PennController,45,_Trial_,End,1758196666506,prolific_id,undefined,c,43,15,exclusive,n,15a,15b,participant_id,NULL,2025-09-18 11:57:45,c,43,15.0,,n,15a,15b,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Trial_,Start,1758196101828,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,NULL,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Header_,Start,1758196101828,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,NULL,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Header_,End,1758196101828,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,NULL,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,EyeTracker,tracker,calibration,72,1758196105862,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,NULL,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Key,r1,PressedKey,,1758196114659,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,Wait success,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Key,r2,PressedKey,,1758196115109,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,Wait success,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Key,r3,PressedKey,,1758196115325,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,Wait success,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Key,r4,PressedKey,,1758196115559,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,Wait success,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Key,r5,PressedKey,,1758196115733,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,Wait success,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Key,r6,PressedKey,,1758196115912,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,Wait success,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Key,r7,PressedKey,,1758196116209,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,Wait success,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,Selector,choice_selector,Selection,left_canvas,1758196121345,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,left_canvas;right_canvas,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,EyeTracker,tracker,Filename,httpsfarmpcibexnetrDigcCS/bdc17927-53a3-24cb-4607-15e00152ec65,1758196122351,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,NULL,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Trial_,End,1758196122352,prolific_id,roro101,a,24,8,contrastive,y,8b,8a,participant_id,NULL,2025-09-18 11:52:32,a,24,8.0,,y,8b,8a,participant_id
1758196456,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Trial_,End,1758196457817,prolific_id,undefined,b,104,31,self-directed,y,üzletember,művész,participant_id,NULL,2025-09-18 11:54:16,b,104,31.0,,y,üzletember,művész,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Trial_,Start,1758196666657,prolific_id,undefined,c,78,24,other-directed-x,y,építész,mérnök,participant_id,NULL,2025-09-18 11:57:45,c,78,24.0,,y,építész,mérnök,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Header_,Start,1758196666657,prolific_id,undefined,c,78,24,other-directed-x,y,építész,mérnök,participant_id,NULL,2025-09-18 11:57:45,c,78,24.0,,y,építész,mérnök,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Header_,End,1758196666657,prolific_id,undefined,c,78,24,other-directed-x,y,építész,mérnök,participant_id,NULL,2025-09-18 11:57:45,c,78,24.0,,y,építész,mérnök,participant_id
1758196665,185b2707d3f2edd80bf4191a533f537d,PennController,44,0,experiment,NULL,PennController,46,_Trial_,End,1758196666661,prolific_id,undefined,c,78,24,other-directed-x,y,építész,mérnök,participant_id,NULL,2025-09-18 11:57:45,c,78,24.0,,y,építész,mérnök,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,45,0,experiment,NULL,PennController,47,_Trial_,Start,1758195622202,prolific_id,roro101,a,55,19,self-directed,n,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,55,19.0,,n,szakács,dolgozó,participant_id
1758196352,185b2707d3f2edd80bf4191a533f537d,PennController,45,0,experiment,NULL,PennController,47,_Header_,Start,1758195622202,prolific_id,roro101,a,55,19,self-directed,n,szakács,dolgozó,participant_id,NULL,2025-09-18 11:52:32,a,55,19.0,,n,szakács,dolgozó,participant_id
